wavenos,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
2252,-6.48E-05,1.38E-05,-0.00091329,-0.001402825,-0.000781922,-1.16E-05,-0.005752191,-0.000784951,-0.014437525,-0.000208352,-0.001444119,-0.007427443,-0.000521988,0,-0.001801812,-2.14E-05,-0.04101429,-0.000445812,-0.000420357,-8.87E-05,-0.001374442,-0.000829453,-0.000497693,-0.000657532,0.00035589,3.80E-05,-0.000661225,-0.001054207,7.73E-05,0.000315205,0.000263215,-0.000233257,-0.001276821
2253,9.68E-08,3.80E-05,-0.000627483,-0.001261239,-0.000590419,-9.62E-06,-0.004836063,-0.000584114,-0.017247111,-0.000152116,-0.001402322,-0.008331356,-0.000445379,0,-0.001326717,-1.24E-05,-0.035876199,-0.000299597,-0.000315561,-7.71E-05,-0.001261558,-0.000596163,-0.000358832,-0.000528922,0.000919826,0.000281257,-0.000417512,-0.0007031,5.93E-05,0.001364181,0.000349466,0.000139174,-0.001257442
2254,6.89E-05,7.88E-05,-0.000233425,-0.000866127,-0.00033954,-6.68E-06,-0.003825359,-0.000281867,-0.019981269,-6.45E-05,-0.001339052,-0.00874819,-0.000332292,0,-0.000582487,-2.00E-06,-0.031038081,-9.03E-05,-0.000194339,-6.90E-05,-0.001018544,-0.000275296,-0.00017715,-0.000277855,0.001330365,0.00059514,-0.00015833,-0.000246715,2.82E-05,0.002540902,0.00048263,0.000679133,-0.001005231
2255,0.000134537,0.000134522,0.000216468,-0.000263551,-4.54E-05,-2.41E-06,-0.002817402,0.000101036,-0.022535285,4.72E-05,-0.001251931,-0.00860631,-0.000192955,0,0.000385595,8.94E-06,-0.026636709,0.000160689,-5.26E-05,-6.78E-05,-0.00067343,0.000132105,4.18E-05,8.72E-05,0.001545062,0.000974604,8.86E-05,0.000272445,1.77E-05,0.003801916,0.000672049,0.00132522,-0.000561153
2256,0.000194525,0.000196314,0.000663266,0.000507664,0.000248304,2.13E-06,-0.001834559,0.000501378,-0.024967278,0.000166793,-0.001162188,-0.008028579,-5.96E-05,-5.87E-05,0.001430981,2.12E-05,-0.022100428,0.00041521,9.87E-05,-7.34E-05,-0.000269114,0.000566846,0.00027431,0.000519351,0.001610924,0.001363851,0.000285682,0.000805311,3.91E-05,0.004979608,0.000893233,0.001981528,1.81E-05
2257,0.000221382,0.000247156,0.000987056,0.001235122,0.00046645,6.22E-06,-0.001052446,0.000821825,-0.027267532,0.000262252,-0.00110075,-0.00721364,3.53E-05,-5.46E-05,0.002277315,3.37E-05,-0.018035171,0.000606018,0.000225116,-8.51E-05,0.000109053,0.000910557,0.000465389,0.00090434,0.001509935,0.001644225,0.000385095,0.001184342,7.99E-05,0.00580391,0.00106989,0.002483236,0.00058149
2258,0.000197401,0.000277468,0.001136649,0.001754557,0.000581429,9.62E-06,-0.000491406,0.001004139,-0.029538643,0.000317904,-0.001080405,-0.00651321,7.37E-05,0.000232111,0.002780338,4.63E-05,-0.014464332,0.000703495,0.000313642,-9.85E-05,0.000395668,0.001104425,0.000590297,0.001157369,0.001264784,0.001762504,0.000378472,0.001351692,0.000129362,0.006166379,0.001171737,0.002737903,0.001000047
2259,0.000129347,0.000274712,0.001060685,0.001920113,0.000543389,1.11E-05,-0.000244731,0.000970565,-0.031789829,0.000314446,-0.00111997,-0.006092253,3.65E-05,0.000714371,0.002759332,5.82E-05,-0.01171868,0.000675293,0.000329029,-0.000110736,0.000523461,0.001057777,0.000606265,0.001191352,0.000928475,0.001638967,0.00025113,0.001235523,0.000153866,0.005860768,0.001146043,0.002660384,0.001176945
2260,3.59E-05,0.000242391,0.000805273,0.001708005,0.000373326,1.12E-05,-0.000226407,0.000743903,-0.03392306,0.000260469,-0.001209353,-0.005822887,-5.30E-05,0.001298871,0.002300462,7.05E-05,-0.009607848,0.000555378,0.000276994,-0.000123731,0.000497044,0.000816118,0.000534236,0.001023303,0.000576115,0.001297525,5.28E-05,0.000856378,0.00013724,0.005103574,0.000992834,0.002338035,0.001096441
2261,-5.82E-05,0.000187688,0.000440684,0.001210569,0.000109027,9.76E-06,-0.000394706,0.000361562,-0.035825513,0.00017243,-0.001330336,-0.005586589,-0.000177622,0.001660436,0.001537407,8.26E-05,-0.007928593,0.000381334,0.000166309,-0.000133234,0.000325126,0.000430779,0.000396343,0.000688973,0.000217346,0.000797432,-0.00018151,0.000304158,7.89E-05,0.004059471,0.000753004,0.001867431,0.000775711
2262,-0.000128594,0.000120283,3.36E-05,0.000571268,-0.000196655,6.27E-06,-0.000642583,-0.000111313,-0.037630217,7.07E-05,-0.001465294,-0.005271522,-0.000314807,0.001447266,0.000641478,9.72E-05,-0.006411086,0.00019327,1.51E-05,-0.000136075,5.99E-05,-4.03E-05,0.000221372,0.000267504,-0.000134967,0.000209911,-0.000419507,-0.000335939,-1.55E-05,0.002925229,0.000466268,0.001377581,0.000281104
2263,-0.000166374,6.00E-05,-0.000316532,-6.53E-05,-0.000455188,1.93E-06,-0.000867842,-0.000545172,-0.038975812,-1.51E-05,-0.001566026,-0.004888041,-0.000414471,0.000947303,-0.000117833,0.0001101,-0.005272512,4.12E-05,-0.000131028,-0.000131877,-0.000218078,-0.000487668,6.02E-05,-0.000127051,-0.000489028,-0.000285881,-0.000601134,-0.000901419,-0.000111549,0.002017254,0.000232914,0.001015416,-0.000294404
2264,-0.000158936,1.68E-05,-0.000536792,-0.000553228,-0.000594469,-2.51E-06,-0.000977244,-0.00083988,-0.039511146,-6.48E-05,-0.001602255,-0.004442547,-0.000445766,0.000247099,-0.000558495,0.000114656,-0.004394018,-5.02E-05,-0.000236246,-0.000121737,-0.000426952,-0.000854011,-5.39E-05,-0.000409842,-0.000866791,-0.000546591,-0.000700417,-0.001253119,-0.000182406,0.001480072,0.000140348,0.000861394,-0.000843433
2265,-0.000102379,1.22E-05,-0.000579638,-0.00078208,-0.000578847,-6.03E-06,-0.000945616,-0.000919402,-0.03908786,-7.02E-05,-0.001557775,-0.00364772,-0.000385344,-0.00030213,-0.000598416,0.000107457,-0.003699746,-7.27E-05,-0.000275585,-0.000109657,-0.000499392,-0.001085627,-9.57E-05,-0.000524227,-0.001249028,-0.000503089,-0.000691539,-0.001331294,-0.000205148,0.00140914,0.000202939,0.000946668,-0.001248079
2266,-1.72E-05,5.75E-05,-0.000433185,-0.000712567,-0.000408149,-7.64E-06,-0.000762869,-0.000763641,-0.038123801,-3.24E-05,-0.001434508,-0.002494324,-0.0002313,-0.000102055,-0.000239538,8.92E-05,-0.003037024,-2.83E-05,-0.000239054,-9.94E-05,-0.00040698,-0.00115395,-5.31E-05,-0.000464865,-0.001630536,-0.000162177,-0.000574952,-0.001130431,-0.000170121,0.001806805,0.000402157,0.001247243,-0.001431075
2267,8.26E-05,0.000134086,-0.000159924,-0.000395746,-0.000138623,-8.13E-06,-0.000507775,-0.000442341,-0.036379265,2.87E-05,-0.001262364,-0.001365042,-2.18E-05,0.000440824,0.000321022,6.30E-05,-0.002348727,4.27E-05,-0.000152671,-8.91E-05,-0.000176476,-0.001120103,3.92E-05,-0.000287406,-0.001991,0.000352113,-0.00038658,-0.000745034,-9.27E-05,0.002362956,0.000651256,0.00163604,-0.001378601
2268,0.000169244,0.00021943,0.000157543,6.31E-05,0.000154799,-8.11E-06,-0.000256245,-5.64E-05,-0.03387542,9.20E-05,-0.001079902,-0.000438419,0.000199168,0.001146543,0.000882519,3.56E-05,-0.001667317,0.000108367,-4.84E-05,-7.88E-05,0.000131912,-0.001037022,0.000145546,-6.01E-05,-0.002322154,0.000868577,-0.000168253,-0.000320338,3.04E-06,0.002825749,0.000845496,0.001994864,-0.001134127
2269,0.000227412,0.000293466,0.000483931,0.000569782,0.000410758,-7.72E-06,-5.54E-05,0.000310253,-0.030277483,0.000144115,-0.00091123,0.000158329,0.000392075,0.001753858,0.001314704,5.94E-06,-0.001088466,0.000152053,4.57E-05,-6.82E-05,0.000466093,-0.000944693,0.000244446,0.000149997,-0.002593104,0.001305069,5.71E-05,8.50E-05,9.28E-05,0.002996905,0.000956797,0.002241824,-0.000746279
2270,0.000255472,0.00033553,0.00076764,0.001014104,0.000580775,-7.33E-06,5.89E-05,0.000572691,-0.026114086,0.00017461,-0.000785612,0.000461817,0.000519067,0.001497996,0.001522995,-2.38E-05,-0.000670194,0.00016393,0.000101145,-5.77E-05,0.00075889,-0.000874587,0.000315692,0.000300259,-0.002802615,0.001564316,0.000263231,0.000365586,0.000151837,0.002793391,0.000957108,0.002339857,-0.000314931
2271,0.000261617,0.000361682,0.001000313,0.001342441,0.000660452,-6.36E-06,0.00010485,0.000712448,-0.021740141,0.000186422,-0.00069744,0.000702722,0.000579069,0.00115831,0.001543948,-4.69E-05,-0.00040714,0.000168342,0.000118805,-4.69E-05,0.000991703,-0.000805031,0.000370026,0.000365294,-0.002870043,0.001674158,0.000446737,0.000551909,0.000180755,0.002330752,0.000878371,0.002323955,0.000119301
2272,0.000262913,0.000369378,0.001161257,0.001510831,0.000665208,-4.84E-06,0.000100491,0.000730295,-0.017720086,0.000183513,-0.000644298,0.000815178,0.000572753,0.000952509,0.001427435,-5.97E-05,-0.000279487,0.000174678,0.000100254,-3.65E-05,0.001146342,-0.00074898,0.000407293,0.000334812,-0.002774707,0.001690235,0.000589659,0.000666035,0.000182825,0.001729369,0.000777506,0.002245492,0.000481263
2273,0.000269113,0.000352702,0.00123306,0.001526186,0.000629226,-3.41E-06,6.60E-05,0.000640879,-0.013381872,0.000170903,-0.000609987,0.000737435,0.000527694,0.000280056,0.001235037,-6.31E-05,-0.000247626,0.000192999,6.34E-05,-2.60E-05,0.001238802,-0.000720506,0.00042887,0.000237181,-0.0024953,0.001679571,0.000678924,0.00075766,0.000171604,0.001100467,0.000710017,0.002132427,0.000736763
2274,0.000274732,0.000323641,0.001219598,0.001434371,0.000591277,-2.54E-06,2.06E-05,0.000487254,-0.009295751,0.000153427,-0.000581138,0.000598964,0.000472828,-0.000352963,0.001031263,-6.08E-05,-0.000255071,0.000223911,3.24E-05,-1.59E-05,0.001296811,-0.000744591,0.000434082,0.000100831,-0.002081175,0.001734441,0.000697435,0.000905698,0.00016347,0.000534419,0.000735428,0.002014989,0.000881726
2275,0.000283556,0.000279978,0.001154823,0.001262435,0.000568408,-2.41E-06,-7.44E-06,0.00031016,-0.005753027,0.000137432,-0.000536381,0.000440739,0.00044403,-0.000689431,0.000871834,-5.93E-05,-0.000260741,0.000262435,1.79E-05,-5.43E-06,0.001336713,-0.00080828,0.000437382,-5.56E-05,-0.001535446,0.001887163,0.000667747,0.001140907,0.000167686,0.000130421,0.000887132,0.001874647,0.000916064
2276,0.000290152,0.000230595,0.001073142,0.001056581,0.000578456,-3.34E-06,-2.91E-06,0.000147173,-0.003212996,0.000127002,-0.000468871,0.000316701,0.000466623,-0.000457422,0.00079175,-5.93E-05,-0.000237163,0.000305578,2.98E-05,4.75E-06,0.001363527,-0.000876928,0.000448305,-0.000198789,-0.0009311,0.002099846,0.000616769,0.001434867,0.000188205,-2.02E-05,0.001127385,0.001713029,0.00086129
2277,0.000292765,0.000197884,0.001011947,0.000831387,0.00063791,-3.15E-06,6.08E-05,5.27E-05,-0.001390893,0.000131283,-0.000363195,0.000256957,0.000565929,0.000740003,0.000850522,-5.90E-05,-0.000149005,0.000363331,6.72E-05,1.56E-05,0.001384616,-0.000899822,0.000491375,-0.000345185,-0.000255962,0.00235921,0.000585902,0.001798179,0.000226723,0.000186038,0.001417759,0.001526713,0.000751667
2278,0.000288737,0.000179374,0.00099476,0.000611152,0.000737685,-7.94E-07,0.000181338,4.73E-05,-0.000216736,0.000153482,-0.000235901,0.000242129,0.000729944,0.001800778,0.001053678,-5.81E-05,-1.91E-05,0.000432275,0.000111139,2.60E-05,0.001385934,-0.000835981,0.000572243,-0.00046946,0.000387359,0.002563103,0.000612773,0.002115135,0.000268319,0.000756581,0.001664284,0.001341612,0.000600974
2279,0.000269403,0.000178726,0.001024801,0.000431888,0.000878767,-7.86E-09,0.000357735,0.000135714,0.000802063,0.000194093,-9.19E-05,0.000311879,0.000952565,0.001889522,0.001407505,-5.72E-05,0.000153676,0.000518931,0.00016229,3.69E-05,0.001378258,-0.0006761,0.000692857,-0.000551915,0.000923871,0.002674822,0.000705877,0.002360488,0.000306511,0.001653651,0.001824746,0.001163564,0.000460575
2280,0.000240616,0.000196817,0.001095229,0.0003243,0.001050199,7.84E-06,0.000565235,0.000310295,0.001337924,0.00024782,4.55E-05,0.00046088,0.001186812,0.001286157,0.001865224,-5.66E-05,0.00034068,0.000611857,0.000207108,4.70E-05,0.001368749,-0.000450503,0.00083646,-0.000588806,0.001264789,0.002692001,0.00084946,0.002504509,0.000332355,0.002700076,0.001880284,0.001027975,0.000370055
2281,0.000213664,0.000222019,0.00122209,0.000290597,0.001234637,4.15E-05,0.000802191,0.000552632,0.001498894,0.000312486,0.000178497,0.000692512,0.001424895,0.000430917,0.002394208,-5.61E-05,0.000540145,0.00070099,0.000247868,5.76E-05,0.001359503,-0.00017326,0.00099707,-0.000591407,0.00142285,0.002625115,0.001061105,0.002552778,0.000345953,0.003821391,0.0018462,0.000924998,0.000370798
2282,0.000197083,0.000259884,0.001386433,0.000353247,0.001431956,9.54E-05,0.001031202,0.000826006,0.001509979,0.000376892,0.00029177,0.001030764,0.00163208,-0.00029867,0.00290345,-5.61E-05,0.000743015,0.000769983,0.000292679,6.77E-05,0.001371789,7.89E-05,0.001142543,-0.000576005,0.001378506,0.002552611,0.001297246,0.002574628,0.000353047,0.004789561,0.001768901,0.000867481,0.000508947
2283,0.000198786,0.000302747,0.001574585,0.000487349,0.001626773,0.000156045,0.001236051,0.001107873,0.001616157,0.000438179,0.000375365,0.00144199,0.00179938,-0.000952835,0.0033402,-5.67E-05,0.000938757,0.000812333,0.000335105,7.85E-05,0.001410837,0.000267173,0.001259466,-0.000570165,0.001151109,0.00250437,0.001543846,0.002602211,0.000352776,0.005518495,0.001668315,0.000848984,0.00078229
2284,0.000215485,0.000348313,0.001742004,0.000668042,0.001776573,0.000205333,0.001374346,0.001328662,0.001672238,0.000482915,0.000408845,0.001875082,0.0018987,-0.001317754,0.00359055,-5.77E-05,0.001088393,0.000815229,0.000371948,8.91E-05,0.001468656,0.000348319,0.001319648,-0.000566897,0.000746841,0.00245755,0.001750279,0.002612099,0.000344129,0.00586094,0.001550363,0.000855053,0.001153787
2285,0.000241435,0.000404899,0.001819914,0.000856224,0.001852538,0.000233064,0.001430399,0.001447521,0.001656237,0.000503851,0.000383962,0.00228378,0.001908442,-0.00098535,0.003604953,-5.91E-05,0.001164755,0.000781034,0.000399795,9.91E-05,0.001533527,0.000314878,0.001315634,-0.000562765,0.000197782,0.00237046,0.001853426,0.002570515,0.000324923,0.005793792,0.00141656,0.000868954,0.001568417
2286,0.000271589,0.000450337,0.001764341,0.000977203,0.001826839,0.000233447,0.00138676,0.00142285,0.001551676,0.000495122,0.000293011,0.002542555,0.001809868,2.64E-05,0.003339652,-6.04E-05,0.00112385,0.000709706,0.000397543,0.000106913,0.001566197,0.000189584,0.001248246,-0.000558024,-0.000402663,0.002170453,0.00182746,0.002389673,0.000289181,0.005337041,0.001245962,0.000873556,0.001910987
2287,0.000295446,0.000468487,0.001565256,0.000980725,0.001685862,0.000196006,0.001253444,0.001244529,0.001365722,0.000456839,0.00014837,0.00261047,0.001614372,0.00130789,0.002808517,-6.07E-05,0.00096815,0.000605363,0.000365393,0.000112769,0.001536207,5.28E-06,0.001134948,-0.000554132,-0.000960558,0.001834601,0.001682487,0.00204005,0.000242495,0.004598582,0.001041563,0.000831722,0.002115369
2288,0.000305547,0.000456847,0.001219306,0.00082905,0.001442533,0.000115551,0.001028278,0.000922101,0.001098547,0.000388972,-4.05E-05,0.002435751,0.001323396,0.002370158,0.002045761,-6.03E-05,0.000700725,0.000476657,0.000289375,0.000116029,0.001422793,-0.000223796,0.000984627,-0.000551255,-0.001406904,0.001364563,0.001422747,0.001506602,0.000184206,0.003614687,0.000803497,0.000732731,0.002104125
2289,0.00029653,0.000397161,0.000773046,0.000511312,0.0011102,-7.76E-06,0.000720854,0.000475278,0.000755754,0.000296296,-0.00025309,0.002008901,0.000966902,0.002943938,0.001106712,-5.97E-05,0.000357671,0.000328818,0.000162183,0.000118588,0.001218984,-0.000489438,0.000804668,-0.000549428,-0.001734494,0.000764377,0.001102663,0.000789559,0.000112578,0.002437436,0.000517439,0.000551129,0.001858815
2290,0.000260278,0.000338228,0.000267449,6.23E-05,0.000716526,-9.73E-05,0.000353029,-2.10E-05,0.000358411,0.000184202,-0.000458109,0.001401294,0.000577648,0.003646878,7.82E-05,-5.97E-05,-1.11E-05,0.000172383,-2.24E-06,0.000119766,0.000939929,-0.000780755,0.000601354,-0.000547498,-0.001881832,9.51E-05,0.000748153,-3.11E-05,3.45E-05,0.001108988,0.000219072,0.000299314,0.00141148
2291,0.000191932,0.000320023,-0.000248653,-0.000458722,0.000306248,-7.24E-05,-3.93E-05,-0.000475377,-6.87E-05,6.37E-05,-0.000632586,0.000692949,0.000191594,0.004492136,-0.000941221,-6.12E-05,-0.000364865,1.86E-05,-0.000190245,0.000118792,0.000610852,-0.001072133,0.000385557,-0.000543251,-0.001838053,-0.000606508,0.000393456,-0.00089026,-4.86E-05,-0.000295259,-7.96E-05,8.67E-06,0.000839099
2292,0.000105448,0.000310065,-0.000709755,-0.000983924,-6.24E-05,4.03E-05,-0.000414454,-0.000823418,-0.000481929,-5.24E-05,-0.000754651,-8.73E-06,-0.000138195,0.005521576,-0.001853072,-6.33E-05,-0.0006547,-0.000123314,-0.000374942,0.000115983,0.000268524,-0.001337629,0.000172035,-0.000538362,-0.001582327,-0.001262143,8.63E-05,-0.00166593,-0.000125547,-0.001657216,-0.000330594,-0.000276152,0.000230603
2293,1.71E-05,0.000296434,-0.00110037,-0.001461182,-0.000369015,0.000202589,-0.000743354,-0.001037121,-0.000853463,-0.000155276,-0.000826191,-0.000620104,-0.000391857,0.006908114,-0.002614664,-6.52E-05,-0.000863285,-0.000250482,-0.000535484,0.000112226,-5.56E-05,-0.001560288,-2.71E-05,-0.000534685,-0.001161226,-0.001834248,-0.000164913,-0.002285824,-0.000188246,-0.002897146,-0.00050582,-0.000512928,-0.000336684
2294,-4.67E-05,0.000276463,-0.001402545,-0.001847771,-0.00059212,0.000368894,-0.000998814,-0.00112863,-0.001158718,-0.000235918,-0.000849404,-0.001089406,-0.000553949,0.008791063,-0.003173924,-6.60E-05,-0.000986249,-0.000354773,-0.000662748,0.000108421,-0.000333945,-0.00171126,-0.000201568,-0.000531898,-0.000628333,-0.00231847,-0.000349224,-0.002721246,-0.000238073,-0.003903712,-0.000601057,-0.000643945,-0.000806431
2295,-7.33E-05,0.000241679,-0.001631998,-0.002128403,-0.000736362,0.000468992,-0.00117503,-0.001152821,-0.001391016,-0.000293046,-0.000838648,-0.001394098,-0.000635915,0.010971296,-0.003538346,-6.54E-05,-0.001036457,-0.00043657,-0.000754105,0.000105728,-0.000551506,-0.001789447,-0.000349195,-0.000529992,-6.84E-05,-0.002729219,-0.000481173,-0.002986606,-0.000276957,-0.00463707,-0.000624096,-0.000642592,-0.001146303
2296,-6.12E-05,0.000257948,-0.001791137,-0.002274182,-0.000804809,0.000594024,-0.001250001,-0.001083934,-0.001528431,-0.00032053,-0.000804517,-0.001510873,-0.000654528,0.013111969,-0.003675779,-6.23E-05,-0.001041024,-0.000483039,-0.000800526,0.000102582,-0.000699693,-0.001755098,-0.000447862,-0.00052767,0.000494021,-0.003049147,-0.000571631,-0.003092045,-0.000304986,-0.004987101,-0.000582231,-0.000479501,-0.001329185
2297,-1.00E-05,0.000322737,-0.001881408,-0.002289254,-0.000801795,0.000755918,-0.001232762,-0.000963909,-0.001573693,-0.000320577,-0.000765771,-0.001459324,-0.000635269,0.014513418,-0.003625929,-6.05E-05,-0.001031388,-0.000493365,-0.000802212,9.91E-05,-0.000782593,-0.001617688,-0.000488987,-0.000526556,0.001022046,-0.003277812,-0.000617633,-0.003088558,-0.000325495,-0.004958699,-0.000491783,-0.000156822,-0.001355753
2298,6.38E-05,0.000353277,-0.001897638,-0.002182,-0.000738498,0.000836332,-0.001135563,-0.000835145,-0.001524858,-0.000297058,-0.00071971,-0.001292723,-0.000599664,0.015017461,-0.003409544,-5.01E-05,-0.001005276,-0.000468962,-0.000756999,9.52E-05,-0.000803649,-0.001391409,-0.000473162,-0.00052322,0.001422741,-0.003346446,-0.000634237,-0.002960835,-0.000327362,-0.004592093,-0.000374414,0.000205264,-0.001252094
2299,0.000125684,0.000341395,-0.001848433,-0.001993122,-0.000648984,0.000836349,-0.000994888,-0.000729879,-0.001410106,-0.000260102,-0.000667312,-0.001112887,-0.000572073,0.014337383,-0.003098611,-2.54E-05,-0.00096897,-0.000421096,-0.000679718,9.05E-05,-0.000781157,-0.001120035,-0.000418608,-0.000514442,0.001630619,-0.003241741,-0.000638321,-0.00274209,-0.000308528,-0.004037199,-0.000271209,0.00047377,-0.001075357
2300,0.000165723,0.000292527,-0.001720493,-0.001743685,-0.000546856,0.00075729,-0.0008336,-0.000667932,-0.001250312,-0.000216541,-0.000599186,-0.00095824,-0.000551949,0.012440151,-0.002725159,1.49E-05,-0.000911096,-0.000358495,-0.000581832,8.51E-05,-0.000727409,-0.000838712,-0.000345177,-0.0004979,0.001637829,-0.002968755,-0.000620353,-0.002452079,-0.000271751,-0.003402224,-0.000204147,0.000585793,-0.000845036
2301,0.000173494,0.0002188,-0.001544613,-0.001484102,-0.000455568,0.000625716,-0.000683394,-0.000635559,-0.001083141,-0.000175577,-0.000519989,-0.000880388,-0.000542963,0.00969705,-0.002354658,6.72E-05,-0.000839303,-0.000295124,-0.000484846,7.87E-05,-0.000663831,-0.000588896,-0.00027592,-0.000474054,0.001478352,-0.002591884,-0.000594482,-0.002140853,-0.000224706,-0.002828685,-0.000189749,0.000512967,-0.000613148
2302,0.000155048,0.000167662,-0.001320536,-0.001222787,-0.000380805,0.000554446,-0.000549836,-0.000579564,-0.000921724,-0.000137108,-0.000436328,-0.000873762,-0.000539877,0.006502679,-0.002007146,0.00012546,-0.00076682,-0.000233198,-0.000394417,7.12E-05,-0.000598202,-0.000371026,-0.000212343,-0.000445486,0.001217404,-0.002152949,-0.000547299,-0.001835378,-0.000175254,-0.002347958,-0.000227423,0.000297589,-0.00038658
2303,0.000117205,0.000120345,-0.001098749,-0.001001609,-0.000328165,0.000499579,-0.00044855,-0.000518034,-0.000791268,-0.00010591,-0.00036286,-0.000918756,-0.000540837,0.003586711,-0.001731383,0.000178363,-0.00070662,-0.000182108,-0.000323039,6.39E-05,-0.000542835,-0.000206528,-0.000162853,-0.000418354,0.000939286,-0.001745566,-0.000491963,-0.001583295,-0.000132764,-0.002009198,-0.00029458,2.41E-05,-0.000200758
2304,5.57E-05,3.36E-05,-0.000914267,-0.000829932,-0.00029997,0.000368127,-0.000376947,-0.00046147,-0.000692881,-8.26E-05,-0.000295283,-0.0010307,-0.000549915,0.001310045,-0.001517388,0.000232974,-0.000653248,-0.000143396,-0.000273499,5.64E-05,-0.000499119,-8.44E-05,-0.000133102,-0.00038979,0.000627911,-0.001375776,-0.000467926,-0.001363619,-9.26E-05,-0.00180926,-0.000391076,-0.000332048,-7.60E-05
2305,-9.76E-06,-5.69E-05,-0.000792415,-0.000720542,-0.000291493,0.000213965,-0.000335439,-0.000419468,-0.000631679,-6.85E-05,-0.000242268,-0.001166625,-0.00056279,-0.000257471,-0.001376067,0.000280258,-0.0006124,-0.000119393,-0.000246594,4.99E-05,-0.000470936,-7.13E-06,-0.000121955,-0.000364838,0.000351148,-0.001096917,-0.000475011,-0.00119869,-6.02E-05,-0.001727593,-0.000487669,-0.000677911,-1.37E-05
2306,-5.48E-05,-0.00012851,-0.000732253,-0.000663681,-0.000291389,7.16E-05,-0.000314402,-0.000401322,-0.000599424,-6.18E-05,-0.000207105,-0.001271914,-0.000573579,-0.001164606,-0.001292977,0.000313665,-0.000585021,-0.000107305,-0.000235388,4.52E-05,-0.000456673,3.53E-05,-0.000122123,-0.000347051,0.000159005,-0.000926489,-0.000499083,-0.001093258,-3.84E-05,-0.001705513,-0.000557361,-0.000929879,8.95E-06
2307,-7.60E-05,-0.0001669,-0.000718734,-0.000647543,-0.000294424,-1.23E-05,-0.00030868,-0.000396152,-0.000589719,-6.06E-05,-0.00019038,-0.001332352,-0.000580152,-0.001486353,-0.001260252,0.000330915,-0.000571716,-0.000104203,-0.000234584,4.27E-05,-0.000453027,4.96E-05,-0.000127445,-0.000337768,6.29E-05,-0.000856339,-0.000524403,-0.001045727,-2.78E-05,-0.001715762,-0.000593644,-0.00106345,7.06E-06
2308,-7.65E-05,-0.000168305,-0.000716708,-0.000644828,-0.000294923,-1.71E-05,-0.000307955,-0.000393426,-0.000588052,-6.06E-05,-0.000186993,-0.001343247,-0.000581565,-0.001514468,-0.001254015,0.000334482,-0.000569013,-0.00010371,-0.000234657,4.22E-05,-0.000452444,5.22E-05,-0.000128789,-0.000335843,4.31E-05,-0.000842628,-0.000530203,-0.001036246,-2.57E-05,-0.001719006,-0.000601207,-0.001091338,6.01E-06
2309,-7.09E-05,-0.000158883,-0.000721912,-0.000650202,-0.000295013,1.49E-06,-0.000310035,-0.000394633,-0.000591184,-6.12E-05,-0.000190937,-0.001329448,-0.000580248,-0.001402005,-0.001262836,0.000330622,-0.000572128,-0.000104826,-0.000235517,4.28E-05,-0.000453743,4.79E-05,-0.000128291,-0.000337906,6.49E-05,-0.000860569,-0.000526142,-0.001047859,-2.82E-05,-0.001719899,-0.000593265,-0.001062227,4.57E-06
2310,-7.10E-05,-0.000159058,-0.000722524,-0.000650835,-0.000294932,1.50E-06,-0.000310232,-0.00039523,-0.000591553,-6.12E-05,-0.000191401,-0.001328611,-0.000580093,-0.001402005,-0.001263873,0.000330168,-0.000572495,-0.000104957,-0.000235618,4.28E-05,-0.000453895,4.74E-05,-0.000128233,-0.000338149,6.74E-05,-0.000862679,-0.000525664,-0.001049225,-2.84E-05,-0.001720004,-0.000592331,-0.001058802,4.41E-06
2311,-7.10E-05,-0.000159058,-0.000722524,-0.000650835,-0.000294932,1.50E-06,-0.000310232,-0.00039523,-0.000591553,-6.12E-05,-0.000191401,-0.001328611,-0.000580093,-0.001402005,-0.001263873,0.000330168,-0.000572495,-0.000104957,-0.000235618,4.28E-05,-0.000453895,4.74E-05,-0.000128233,-0.000338149,6.74E-05,-0.000862679,-0.000525664,-0.001049225,-2.84E-05,-0.001720004,-0.000592331,-0.001058802,4.41E-06
2312,-7.10E-05,-0.000159058,-0.000722524,-0.000650835,-0.000294932,1.50E-06,-0.000310232,-0.00039523,-0.000591553,-6.12E-05,-0.000191401,-0.001328611,-0.000580093,-0.001402005,-0.001263873,0.000330168,-0.000572495,-0.000104957,-0.000235618,4.28E-05,-0.000453895,4.74E-05,-0.000128233,-0.000338149,6.74E-05,-0.000862679,-0.000525664,-0.001049225,-2.84E-05,-0.001720004,-0.000592331,-0.001058802,4.41E-06
2313,-7.10E-05,-0.000159058,-0.000722524,-0.000650835,-0.000294932,1.50E-06,-0.000310232,-0.00039523,-0.000591553,-6.12E-05,-0.000191401,-0.001328611,-0.000580093,-0.001402005,-0.001263873,0.000330168,-0.000572495,-0.000104957,-0.000235618,4.28E-05,-0.000453895,4.74E-05,-0.000128233,-0.000338149,6.74E-05,-0.000862679,-0.000525664,-0.001049225,-2.84E-05,-0.001720004,-0.000592331,-0.001058802,4.41E-06
